tile,osm,lat,lon,name,name:en,name:ar,man_made,amenity,building,landuse,leisure,shop,tourism,healthcare,craft,office,power
2_2,way/420009721,23.2760907,56.5468159,طريق شريعة العراقي,Sharia Al Araqi Road,طريق شريعة العراقي,,,,,,,,,,,
2_2,way/420009723,23.2761358,56.546859,طريق شريعة العراقي,Sharia Al Araqi Road,طريق شريعة العراقي,,,,,,,,,,,
2_2,way/420009744,23.2763553,56.5465131,طريق شريعة العراقي,Sharia Al Araqi Road,طريق شريعة العراقي,,,,,,,,,,,
2_2,way/420009746,23.2763773,56.5465346,طريق شريعة العراقي,Sharia Al Araqi Road,طريق شريعة العراقي,,,,,,,,,,,
2_2,way/420009874,23.2899392,56.5524104,طريق الدريز - عبري,Al Dariz - Ibri Road,طريق الدريز - عبري,,,,,,,,,,,
2_2,way/420009894,23.29001,56.5531892,طريق الدريز - عبري,Al Dariz - Ibri Road,طريق الدريز - عبري,,,,,,,,,,,
2_2,way/420009922,23.2507984,56.4748075,طريق عبري-سيح المسرات,Ibri-Saih Al Masarrat Road,طريق عبري-سيح المسرات,,,,,,,,,,,
2_2,way/456581689,23.2574872,56.5555272,صناعية الطيب,,,,,,industrial,,,,,,,
2_2,way/1107216862,23.2878279,56.5461351,,,,tower,,yes,,,,,,,,
2_2,way/1107216863,23.2875146,56.5458831,,,,tower,,yes,,,,,,,,
2_2,way/1251043040,23.26729,56.5153962,قنات,Qanat,,,,,,,,,,,,
2_2,way/1251043041,23.2631235,56.5157073,قنات,Qanat,,,,,,,,,,,,
2_2,way/1251043042,23.2566526,56.5134051,قنات,Qanat,,,,,,,,,,,,
2_2,way/1251043043,23.2598541,56.5111217,قنات,Qanat,,,,,,,,,,,,
2_2,way/1251043044,23.2634246,56.5218455,قنات,Qanat,,,,,,,,,,,,
2_2,way/1252543186,23.2853026,56.5586745,قنات,Qanat,,,,,,,,,,,,
2_2,way/1389544562,23.2789689,56.5427686,طريق شريعة العراقي,Sharia Al Araqi Road,طريق شريعة العراقي,,,,,,,,,,,
2_2,way/1389546907,23.2881202,56.5489241,طريق الدريز - عبري,Al Dariz - Ibri Road,طريق الدريز - عبري,,,,,,,,,,,
2_2,way/1389546908,23.2870263,56.5446863,طريق الدريز - عبري,Al Dariz - Ibri Road,طريق الدريز - عبري,,,,,,,,,,,
2_2,relation/369119,23.5080164,57.0438942,A6 طريق المصنعة - الرستاق - مسكن - عبري,A6 Al Musannah - Al Rustaq - Maskin - Ibri Road,A6 طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
2_3,node/1721807740,23.27,56.6,جبل دوجة,Jabal Dawjah,جبل دوجة,,,,,,,,,,,
2_3,node/4688921390,23.2512102,56.5645625,بيت بدر سالم المجرفي,Badar home,بيت بدر سالم المجرفي,,,,,,,hostel,,,,
2_3,way/456581689,23.2574872,56.5555272,صناعية الطيب,,,,,,industrial,,,,,,,
2_3,way/1251040441,23.2554402,56.5733291,قنات,Qanat,,,,,,,,,,,,
2_4,node/1721807696,23.28,56.68,بني روال,Bani Rawwal,بني روال,,,,,,,,,,,
2_4,node/1721807931,23.2705496,56.6497796,وادي شرصة,Wadi Sharsah,وادي شرصة,,,,,,,,,,,
2_4,node/1721807937,23.2695082,56.6507793,وادي الهجر,Wadi al Hijr,وادي الهجر,,,,,,,,,,,
2_4,node/13388869652,23.2906748,56.6883185,,,,,place_of_worship,,,,,,,,,
2_4,way/1251043037,23.2901276,56.6461853,قنات,Qanat,,,,,,,,,,,,
2_4,way/1458226947,23.3016712,56.6627905,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
2_5,node/1721807670,23.29,56.7,الوهرة,Al Wahrah,الوهرة,,,,,,,,,,,
2_5,node/1721807698,23.26,56.74,بات,Bat,بات,,,,,,,,,,,
2_5,node/2628676465,23.2693571,56.744707,Bat Archaeological Site,,,,,,,,,,,,,
2_5,node/2628676587,23.2733734,56.7283349,Shell,Shell,,,fuel,,,,no,,,,,
2_5,node/4987603171,23.2738077,56.7250299,,,,,school,,,,,,,,,
2_5,node/4987603192,23.2766732,56.720159,,,,tower,,,,,,,,,,
2_5,node/4987603199,23.2585599,56.7496204,,,,,place_of_worship,,,,,,,,,
2_5,node/6221544386,23.281551,56.7105649,,,,,,,,,convenience,,,,,
2_5,node/6221546686,23.2736393,56.7277936,,MAYSA national shopping,,,,,,,supermarket,,,,,
2_5,node/6221551685,23.285831,56.7000954,,,,,,,,,convenience,,,,,
2_5,node/6267998527,23.2650748,56.7389009,,,,,place_of_worship,,,,,,,,,
2_5,node/6282312045,23.2587348,56.743226,,,,,,,,,,attraction,,,,
2_5,node/12057332069,23.2800335,56.7145268,برج الخطم الأثري,Archaeological Tower of Al Khutm,برج الخطم الأثري,,,,,,,,,,,
2_5,node/13371301861,23.2884765,56.6931411,,,,,,,,,convenience,,,,,
2_5,node/13371301862,23.2882248,56.6927654,,,,tower,,,,,,,,,,
2_5,node/13373481120,23.2852134,56.6999203,,,,,place_of_worship,,,,,,,,,
2_5,node/13373481122,23.2739325,56.7274719,,,,,,,,,laundry,,,,,
2_5,node/13373481125,23.2815665,56.7104836,,,,,atm,,,,,,,,,
2_5,node/13373481128,23.2744415,56.7270039,سجا للتسوق,Saja Shopping,سجا للتسوق,,,,,,supermarket,,,,,
2_5,node/13373481129,23.2742832,56.7271804,مقه‍ى سلأم برجر,Salam Burger,مقه‍ى سلأم برجر,,fast_food,,,,,,,,,
2_5,node/13373481130,23.2735593,56.7278014,,,,,atm,,,,,,,,,
2_5,node/13373481131,23.2815813,56.7104309,,,,,,,,,hairdresser,,,,,
2_5,node/13373481132,23.2862995,56.700028,,,,,,,,,stationery,,,,,
2_5,node/13373481133,23.286114,56.7000203,,,,,,,,,bicycle,,,,,
2_5,node/13373481134,23.2870352,56.6983286,الستراحة الوادي,The Valley Hostel,الستراحة الوادي,,,,,,,apartment,,,,
2_5,node/13373481135,23.288057,56.6951209,,,,,place_of_worship,,,,,,,,,
2_5,node/13388687652,23.2809221,56.7127106,,,,,place_of_worship,,,,,,,,,
2_5,node/13388869650,23.2878847,56.6950509,,,,,,,,,water,,,,,
2_5,way/36787675,23.2885966,56.8272594,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
2_5,way/257280372,23.2727045,56.7280643,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
2_5,way/257280381,23.2689696,56.7433575,,,,,,,,,,,,,,substation
2_5,way/509537111,23.2732659,56.7249408,,,,,,,,pitch,,,,,,
2_5,way/509537112,23.2734245,56.7242983,,,,,school,,,,,,,,,
2_5,way/509537127,23.2562274,56.7540206,,,,,,,,pitch,,,,,,
2_5,way/655060353,23.2743609,56.7475002,Bat Necropolis,,,,,,,,,,,,,
2_5,way/669450413,23.2505814,56.7765086,Ablah-Ad Dreez Rd,,,,,,,,,,,,,
2_5,way/670862081,23.2650746,56.7388771,,,,,place_of_worship,yes,,,,,,,,
2_5,way/904497058,23.2577185,56.7418756,Bat,Bat,,,,,residential,,,,,,,
2_5,way/904498618,23.2583597,56.7413059,,,,,place_of_worship,yes,,,,,,,,
2_5,way/1008239629,23.279368,56.7047365,,,,,place_of_worship,yes,,,,,,,,
2_5,way/1008240443,23.2795228,56.705037,,,,,parking,,,,,,,,,
2_5,way/1104094863,23.2719333,56.7299362,,,,,,,,pitch,,,,,,
2_5,way/1104094864,23.2716213,56.7305482,,,,,,,,pitch,,,,,,
2_5,way/1104094865,23.271827,56.7300893,,,,,,,,sports_centre,,,,,,
2_5,way/1104094905,23.2736704,56.7278393,,,,,,retail,,,,,,,,
2_5,way/1251043039,23.2725812,56.7143258,قنات,Qanat,,,,,,,,,,,,
2_5,way/1458226946,23.2727004,56.7282095,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
2_5,way/1458226947,23.3016712,56.6627905,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
2_5,way/1458246800,23.264919,56.7436925,Ablah-Ad Dreez Rd,,,,,,,,,,,,,
2_5,way/1459813969,23.2805249,56.7128619,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
2_5,way/1459813970,23.2761764,56.72179,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
2_5,relation/8353866,23.2693571,56.744707,المواقع التاريخية في بات والخطم والعين,"Archaeological Sites of Bat, Al-Khutm and Al-Ayn",,,,,,,,,,,,
3_0,node/1721800727,23.2997306,56.4099409,جبل صبيحي,Jabal Subayhi,جبل صبيحي,,,,,,,,,,,
3_0,node/1721800729,23.3003471,56.410002,جبل صبيك,Jabal Subayk,جبل صبيك,,,,,,,,,,,
3_0,node/1721800731,23.3,56.41,جبل صبيخي,Jabal Subaykhi,جبل صبيخي,,,,,,,,,,,
3_0,node/1721809274,23.3326402,56.4011802,ام صلب,,ام صلب,,,,,,,,,,,
3_0,node/1721809311,23.33,56.38,طويان العقارية,Tawiyan al Aqariyah,طويان العقارية,,,,,,,,,,,
3_0,way/137104577,23.38687,56.2872651,طريق السلطان ثويني بن سعيد,Sultan Thuwaini bin Said Road,طريق السلطان ثويني بن سعيد,,,,,,,,,,,
3_0,way/351457963,23.3865135,56.2868351,طريق السلطان ثويني بن سعيد,Sultan Thuwaini bin Said Road,طريق السلطان ثويني بن سعيد,,,,,,,,,,,
3_0,relation/151582,23.4380922,57.0371169,N2 طريق السلطان ثويني بن سعيد,N2 Sultan Thuwaini bin Said Road,N2 طريق السلطان ثويني بن سعيد,,,,,,,,,,,
3_0,relation/19142763,23.5305946,56.6621637,M9 طريق العين - نزوى,M9 Al Ain - Nizwa Road,M9 طريق العين - نزوى,,,,,,,,,,,
3_2,node/1721807640,23.33,56.52,العقبية,Al Uqabiyah,العقبية,,,,,,,,,,,
3_2,node/1721807761,23.32,56.55,جبل خويبة,Jabal Khuwaybah,جبل خويبة,,,,,,,,,,,
3_2,node/1721807803,23.3,56.52,جبل سخبري,Jabal Sukhbari,جبل سخبري,,,,,,,,,,,
3_2,node/1721807884,23.32,56.56,خطمة العينين,Khatmat Aynayn,خطمة عينين,,,,,,,,,,,
3_2,way/420009625,23.2931986,56.5599955,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_2,way/420009630,23.2934155,56.5597922,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_2,way/1251040442,23.298127,56.5526392,قنات,Qanat,,,,,,,,,,,,
3_2,way/1251040443,23.3025633,56.5614439,قنات,Qanat,,,,,,,,,,,,
3_2,way/1252887384,23.341696,56.5228353,قنات,Falaj,,,,,,,,,,,,
3_2,way/1252887385,23.3357361,56.5224743,قنات,Falaj,,,,,,,,,,,,
3_2,relation/369119,23.5080164,57.0438942,A6 طريق المصنعة - الرستاق - مسكن - عبري,A6 Al Musannah - Al Rustaq - Maskin - Ibri Road,A6 طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,node/1721807540,23.32,56.62,الدريز,Ad Dariz,الدريز,,,,,,,,,,,
3_3,node/1721807896,23.3,56.59,مشاقصة,Mushaqasah,مشاقصة,,,,,,,,,,,
3_3,node/1721807897,23.3,56.62,مشاقصة,Mushaqasah,مشاقصة,,,,,,,,,,,
3_3,node/2636423719,23.3175574,56.6035302,,al Maha,,,fuel,,,,,,,,,
3_3,node/4779780022,23.3333038,56.6177196,,,,,,,,,,guest_house,,,,
3_3,node/5171195622,23.3179415,56.6044744,مطعم مجلس الضيف,Restaurant Majlis Al Dhaif,,,restaurant,,,,,,,,,
3_3,node/6221530314,23.3197677,56.6154524,بنك مسقط,Bank Muscat,بنك مسقط,,bank,,,,,,,,,
3_3,node/6221530315,23.3173249,56.6158906,مركز رياض الدريز للتسوق,Riad Al Driz Shopping Center,,,,,,,convenience,,,,,
3_3,node/6263714785,23.3212046,56.6153904,الدريز,Al Derez Modern Shopping,,,,,,,supermarket,,,,,
3_3,node/6269004209,23.3236704,56.614947,,,,,school,,,,,,,,,
3_3,node/6269004214,23.322482,56.6157329,,,,,school,,,,,,,,,
3_3,node/7097585842,23.3231897,56.6104477,,,,,place_of_worship,,,,,,,,,
3_3,node/13371173651,23.3219725,56.6138497,زمزم,,,,fast_food,,,,,,,,,
3_3,node/13371301867,23.3222496,56.6223795,مدرسة طريق الستقبل الخاصة,Future Way Private School,مدرسة طريق الستقبل الخاصة,,school,,,,,,,,,
3_3,node/13388869674,23.3221909,56.6241762,,,,,place_of_worship,,,,,,,,,
3_3,node/13388869684,23.3191465,56.6165104,,,,,school,,,,,,,,,
3_3,node/13388894130,23.3129541,56.6056542,,,,,place_of_worship,,,,,,,,,
3_3,node/13388894152,23.3188731,56.6090244,نفط عمان,,نفط عمان,,fuel,,,,,,,,,
3_3,node/13388894153,23.3215628,56.6123745,,,,,veterinary,,,,,,,,,
3_3,node/13388894154,23.3208091,56.6116315,Horizons Medical,,,,doctors,,,,,,,,,
3_3,way/375632658,23.33281,56.592751,سد الوادي الكبير,,,,,,,,,,,,,
3_3,way/420009618,23.2970807,56.5665474,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,way/420009620,23.297221,56.5665428,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,way/420009625,23.2931986,56.5599955,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,way/420009627,23.3097988,56.5896999,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,way/420009630,23.2934155,56.5597922,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,way/420009633,23.3100147,56.5894677,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,way/420009700,23.3219298,56.6138127,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/536402441,23.3222562,56.6127453,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/536402443,23.3220616,56.612634,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/536402460,23.3418537,56.6349224,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,way/536402461,23.3421868,56.6345245,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_3,way/669450415,23.3209557,56.6149641,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/900877730,23.3419942,56.6225186,Dreez,,,,,,,,,,,,,substation
3_3,way/1251040443,23.3025633,56.5614439,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040444,23.311647,56.5701251,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040445,23.3151632,56.5743935,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040446,23.3063931,56.5716769,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040447,23.3042587,56.5713974,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040448,23.3020301,56.5678901,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040449,23.3050873,56.569135,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040450,23.3045621,56.5865708,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040451,23.2990378,56.5778156,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251040452,23.2939006,56.5789815,قنات,Qanat,,,,,,,,,,,,
3_3,way/1251043038,23.3379691,56.6143217,قنات,Qanat,,,,,,,,,,,,
3_3,way/1457979442,23.3207109,56.6151453,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1457979445,23.3207784,56.6153447,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1457979446,23.3215134,56.6147842,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1458226947,23.3016712,56.6627905,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1458464788,23.320731,56.6149764,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1458464789,23.32071,56.6150223,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1458464790,23.3207758,56.6151607,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1458464791,23.3208131,56.6153677,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1458464792,23.320669,56.614992,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1458464794,23.3219396,56.6146222,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1458464795,23.3212577,56.6148046,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_3,way/1459839909,23.3222697,56.6205566,,,,,,,,,,,,,,substation
3_3,way/1459839916,23.3135505,56.6144998,,,,,,,,pitch,,,,,,
3_3,way/1459839919,23.3158246,56.6048935,,,,,parking,,,,,,,,,
3_3,way/1459839931,23.3224107,56.6151338,,,,,,,,pitch,,,,,,
3_3,way/1459839932,23.3232678,56.6151305,,,,,,,,pitch,,,,,,
3_3,way/1459839933,23.3289376,56.6127285,,,,,,,,,,,,,,substation
3_3,relation/369119,23.5080164,57.0438942,A6 طريق المصنعة - الرستاق - مسكن - عبري,A6 Al Musannah - Al Rustaq - Maskin - Ibri Road,A6 طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_4,node/1721807797,23.34,56.69,جبل شواعي,Jabal Shuwai,جبل شواعي,,,,,,,,,,,
3_4,node/1721807892,23.31,56.63,منجرين,Manjurin,منجرين,,,,,,,,,,,
3_4,node/1721807895,23.3,56.67,مقيدن,Muqaydan,مقيدن,,,,,,,,,,,
3_4,node/6263680890,23.2955472,56.6788756,,,,water_tap,,,,,,,,,,
3_4,node/7097592059,23.2922182,56.6884977,,,,,place_of_worship,,,,,,,,,
3_4,node/10945815699,23.2944165,56.6804243,,,,,,,,,convenience,,,,,
3_4,node/13371301863,23.3160918,56.6378938,مدرسة شمس العام الخاصة,Shames Alalm Private School,مدرسة شمس العام الخاصة,,school,,,,,,,,,
3_4,node/13371301864,23.2985482,56.67296,,,,,place_of_worship,,,,,,,,,
3_4,node/13371301865,23.2984225,56.6729845,,,,,toilets,,,,,,,,,
3_4,node/13388869654,23.3015193,56.6685641,,,,,drinking_water,,,,,,,,,
3_4,node/13388869664,23.3096681,56.650773,,,,,,,,,convenience,,,,,
3_4,way/536402460,23.3418537,56.6349224,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_4,way/536402461,23.3421868,56.6345245,طريق المصنعة - الرستاق - مسكن - عبري,Al Musannah - Al Rustaq - Maskin - Ibri Road,طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
3_4,way/1008237246,23.3139023,56.6402246,,,,,,,,bathing_place,,,,,,
3_4,way/1008237247,23.3136144,56.6406776,,,,,,,,sports_centre,,,,,,
3_4,way/1251043037,23.2901276,56.6461853,قنات,Qanat,,,,,,,,,,,,
3_4,way/1458226947,23.3016712,56.6627905,طريق مقنيات,Maqniyat Road,طريق مقنيات,,,,,,,,,,,
3_4,way/1459839907,23.3134054,56.6409226,,,,,,,,pitch,,,,,,
3_4,relation/369119,23.5080164,57.0438942,A6 طريق المصنعة - الرستاق - مسكن - عبري,A6 Al Musannah - Al Rustaq - Maskin - Ibri Road,A6 طريق المصنعة - الرستاق - مسكن - عبري,,,,,,,,,,,
